starting the training:
Epoch 42300/50000, Loss: 0.7464
Epoch 42400/50000, Loss: 0.7464
Epoch 42500/50000, Loss: 0.7464
Epoch 42600/50000, Loss: 0.7464
Epoch 42700/50000, Loss: 0.7464
Epoch 42800/50000, Loss: 0.7463
Epoch 42900/50000, Loss: 0.7463
Epoch 43000/50000, Loss: 0.7463
Epoch 43100/50000, Loss: 0.7463
Epoch 43200/50000, Loss: 0.7463
Epoch 43300/50000, Loss: 0.7463
Epoch 43400/50000, Loss: 0.7463
Epoch 43500/50000, Loss: 0.7463
Epoch 43600/50000, Loss: 0.7463
Epoch 43700/50000, Loss: 0.7463
Epoch 43800/50000, Loss: 0.7463
Epoch 43900/50000, Loss: 0.7463
Epoch 44000/50000, Loss: 0.7462
Epoch 44100/50000, Loss: 0.7462
Epoch 44200/50000, Loss: 0.7462
Epoch 44300/50000, Loss: 0.7462
Epoch 44400/50000, Loss: 0.7462
Epoch 44500/50000, Loss: 0.7462
Epoch 44600/50000, Loss: 0.7462
Epoch 44700/50000, Loss: 0.7462
Epoch 44800/50000, Loss: 0.7462
Epoch 44900/50000, Loss: 0.7462
Epoch 45000/50000, Loss: 0.7462
Epoch 45100/50000, Loss: 0.7462
Epoch 45200/50000, Loss: 0.7461
Epoch 45300/50000, Loss: 0.7461
Epoch 45400/50000, Loss: 0.7461
Epoch 45500/50000, Loss: 0.7461
Epoch 45600/50000, Loss: 0.7461
Epoch 45700/50000, Loss: 0.7461
Epoch 45800/50000, Loss: 0.7461
Epoch 45900/50000, Loss: 0.7461
Epoch 46000/50000, Loss: 0.7461
Epoch 46100/50000, Loss: 0.7461
Epoch 46200/50000, Loss: 0.7461
Epoch 46300/50000, Loss: 0.7461
Epoch 46400/50000, Loss: 0.7461
Epoch 46500/50000, Loss: 0.7460
Epoch 46600/50000, Loss: 0.7460
Epoch 46700/50000, Loss: 0.7460
Epoch 46800/50000, Loss: 0.7460
Epoch 46900/50000, Loss: 0.7460
Epoch 47000/50000, Loss: 0.7460
Epoch 47100/50000, Loss: 0.7460
Epoch 47200/50000, Loss: 0.7460
Epoch 47300/50000, Loss: 0.7460
Epoch 47400/50000, Loss: 0.7460
Epoch 47500/50000, Loss: 0.7460
Epoch 47600/50000, Loss: 0.7460
Epoch 47700/50000, Loss: 0.7460
